TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1655935822        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935832        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935843        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935853        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935863        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935873        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935883        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935893        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935903        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935913        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935924        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935934        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935944        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935954        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935964        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935974        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935984        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655935995        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936005        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936015        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936025        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936035        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936045        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936055        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936066        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936077        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936087        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936097        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936107        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936117        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936127        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936137        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936147        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936158        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936168        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936178        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936188        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936198        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936208        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936219        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936229        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936239        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936249        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936259        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936269        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936279        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936290        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936300        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936312        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936323        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936333        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936343        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936353        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936364        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936374        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936384        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936394        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936404        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936414        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936425        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936435        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936445        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936455        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936465        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936475        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936485        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936495        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936506        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936516        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936526        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936536        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936546        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936556        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936566        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936577        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936587        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936597        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936607        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936617        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936627        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936637        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936648        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936658        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936668        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936678        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936688        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936698        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936708        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936719        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936729        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936739        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936749        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936759        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936769        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936779        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936790        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936800        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936810        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936820        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936830        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936840        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936851        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936861        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936871        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936881        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936891        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936901        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936911        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936922        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936932        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936942        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936952        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936962        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936972        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936983        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655936993        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937003        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937013        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937023        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937033        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937043        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1655937054        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
